TSK,PSFC,X.U10.,X.V10.,X.Q2.,RAINC,RAINNC,SNOW,TSLB,SMOIS,date_time,Windspeed
285.5,102399,3,-4.55,0.00859,0,0,0,273.2,0.6292500000000001,14.05.2018.21.00,5.45
285,102386,1.4,-6.1,0.00742,0,0,0,273.2,1,14.05.2018.21.00,6.26
285.7,102373,1.2999999999999998,-3.4,0.00864,0,0.1,0,273.2,1,14.05.2018.21.00,3.64
285.2,101863,1.2,-5,0.00812,0,0,0,273.2,1,14.05.2018.21.00,5.14
286,101386,3.3,-4.2,0.0076,0,0,0,283.9,0.2551,14.05.2018.21.00,5.34
294.7,101355,0.9,-4.8,0.00644,0,0,0,282,0.2675,14.05.2018.21.00,4.88
285.6,102434,3.7,0,0.0089,0,0,0,273.2,1,14.05.2018.21.00,3.7
286.7,102508,4.2,-2.3,0.00925,0,0.9,0,273.2,1,14.05.2018.21.00,4.79
286.3,102441,4.4,-5.1,0.00908,0,1.1,0,273.2,1,14.05.2018.21.00,6.74
285.3,102410,4.2,-2.7,0.0087,0,0.2,0,273.2,1,14.05.2018.21.00,4.99
285.4,102397,3.2,-3.6,0.00855,0,0,0,273.2,1,14.05.2018.21.00,4.82
294.5,99908,0.8,-3.8,0.00649,0,0,0,281.5,0.2804,14.05.2018.21.00,3.88
286.7,102478,3.9,-1.7,0.007645000000000001,0,1.3,0,273.2,1,14.05.2018.21.00,4.25
286,102427,2.4,-2.4,0.0088,0,1.2,0,273.2,1,14.05.2018.21.00,3.39
296,100542,1.6,-3.9,0.00657,0,0,0,282.2,0.2626,14.05.2018.21.00,4.22
284.9,101478.5,3.8,-4.1,0.00842,0,0,0,273.2,1,14.05.2018.21.00,5.59
286.1,102415,3,-2.8,0.00879,0,0.1,0,273.2,1,14.05.2018.21.00,4.1
295.7,101186,2.2,-3.6,0.00716,0,0,0,284.1,0.2775,14.05.2018.21.00,4.22
295.5,100244,1.4,-3.4,0.00634,0,0,0,281.4,0.6387499999999999,14.05.2018.21.00,3.68
286,102484,2.4,-3.7,0.00875,0,0,0,273.2,1,14.05.2018.21.00,4.41
294.9,100636,1.1,-3.8,0.00666,0,0,0,283.2,0.2951,14.05.2018.21.00,3.96
286.1,102422,2.2,-2.2,0.00878,0,0.3,0,273.2,1,14.05.2018.21.00,3.11
295.6,100512,1.9,-4.1,0.00725,0,0,0,282.8,0.2555,14.05.2018.21.00,4.52
296,100377,2.95,-4.1,0.00655,0,0,0,282,0.2618,14.05.2018.21.00,5.05
286.7,102536,4,-2.7,0.00918,0,0,0,273.2,1,14.05.2018.21.00,4.83
296.1,100923,1.9,-4,0.00686,0,0,0,282.9,0.2689,14.05.2018.21.00,4.43
285.5,102403,2.9,-3.8,0.00867,0,0,0,273.2,1,14.05.2018.21.00,4.78
286.3,102426,2,-3.4,0.00863,0,0,0,273.2,1,14.05.2018.21.00,3.94
287.1,101443,0.6,-6.6,0.00747,0,0,0,283.2,0.2701,14.05.2018.21.00,6.63
287,102479,5,-1.3,0.00926,0,0.1,0,273.2,1,14.05.2018.21.00,5.17
286.5,102397,1.8,-3.8,0.0087,0,0,0,273.2,1,14.05.2018.21.00,4.2
285.8,102431,1.8,-2.6,0.00897,0,0,0,273.2,1,14.05.2018.21.00,3.16
291.3,101484.5,1.8,-3.3,0.00713,0,0.1,0,283.2,0.261,14.05.2018.21.00,3.76
295.1,100538,2,-4.5,0.00699,0,0,0,282.7,0.2673,14.05.2018.21.00,4.92
286.7,102372,1.9,-4.3,0.00867,0,0,0,273.2,1,14.05.2018.21.00,4.7
294.5,100047,1.8,-4,0.00558,0,0,0,280.5,0.2669,14.05.2018.21.00,4.39
293.2,100516,2.1,-3.7,0.00718,0,0,0,283.1,0.2628,14.05.2018.21.00,4.25
286,102477,2.7,-3.9,0.00877,0,0.2,0,273.2,1,14.05.2018.21.00,4.74
293.4,99996,1.5,-4.5,0.00541,0,0,0,280.5,1,14.05.2018.21.00,4.74
284.9,101913,1,-5.1,0.00709,0,0,0,273.2,1,14.05.2018.21.00,5.2
285.3,102360,2.3,-3.2,0.00844,0,0.1,0,273.2,1,14.05.2018.21.00,3.94
287.5,99931,2.1,-4.6,0.00725,0,0,0,282.8,0.2665,14.05.2018.21.00,5.06
285.7,102413,2.5,-5,0.00888,0,1.8,0,273.2,1,14.05.2018.21.00,5.59
285.5,102402,2.4,-4.3,0.00878,0,1,0,273.2,1,14.05.2018.21.00,4.92
285.6,102356,2,-3,0.0086,0,0.1,0,273.2,1,14.05.2018.21.00,3.61
288.2,99756,2.2,-4.2,0.0072,0,0,0,283,0.2588,14.05.2018.21.00,4.74
286.3,101672,2.4,-4.9,0.00761,0,0,0,283.8,0.2506,14.05.2018.21.00,5.46
285.8,102337,1.1,-2,0.00849,0,0.1,0,273.2,1,14.05.2018.21.00,2.28
286.7,102495,4.3,-2.6,0.00935,0,0.1,0,273.2,1,14.05.2018.21.00,5.02
287.5,100969,-0.1,-5.7,0.0074400000000000004,0,0,0,283.2,0.2701,14.05.2018.21.00,5.7
285.1,102390,3.6,-3.4,0.008315,0,0.1,0,273.2,1,14.05.2018.21.00,4.95
286.9,102444,4.8,-0.4,0.00919,0,0.1,0,273.2,1,14.05.2018.21.00,4.82
293.2,101249,1.1,-5.3,0.00605,0,0,0,281.7,0.287,14.05.2018.21.00,5.41
286.7,102541,4.2,-2.2,0.00579,0,0,0,273.2,1,14.05.2018.21.00,4.74
293.3,101010,1.3,-6.5,0.00553,0,0,0,282.5,0.2815,14.05.2018.21.00,6.63
285.6,102403,2.8,-3.3,0.00863,0,0,0,273.2,1,14.05.2018.21.00,4.33
287.1,102344,1.2,-3.5,0.00873,0,0.1,0,273.2,1,14.05.2018.21.00,3.7
288.6,99810,1.9,-4,0.00723,0,0,0,283,0.2625,14.05.2018.21.00,4.43
296.3,100103,1.2,-3.7,0.00627,0,0,0,281.5,0.256,14.05.2018.21.00,3.89
286,102306,1.3,-3.1,0.0081,0,0.1,0,273.2,1,14.05.2018.21.00,3.36
286.5,100341,1.7,-3.7,0.00715,0,0.6,0,283.1,0.2648,14.05.2018.21.00,4.07
285.8,102440,2.2,-3.1,0.00871,0,1.1,0,273.2,1,14.05.2018.21.00,3.8
284.7,102360,3.3,-3.9,0.00829,0,0.1,0,273.2,1,14.05.2018.21.00,5.11
286,100974,2.2,-3.6,0.00741,0,0.1,0,283.4,0.2665,14.05.2018.21.00,4.22
285.9,102440,3.8,-2.4,0.00905,0,0.1,0,273.2,1,14.05.2018.21.00,4.49
293.9,100759,1.3,-4.4,0.00567,0,0,0,281.2,0.2741,14.05.2018.21.00,4.59
285.7,102417,2.1,-4.1,0.00886,0,1.5,0,273.2,1,14.05.2018.21.00,4.61
284,101654,0.1,-8.4,0.00752,0,0,0,273.2,1,14.05.2018.21.00,8.4
286.5,101523,2.4,-4.2,0.00739,0,0,0,283.6,0.2544,14.05.2018.21.00,4.84
285.9,102454,2.3,-3.2,0.00866,0,1,0,273.2,1,14.05.2018.21.00,3.94
284.6,101896,0.6,-3.3,0.00652,0,0,0,273.2,1,14.05.2018.21.00,3.35
286.7,102384,1.9,-4.3,0.00869,0,0,0,273.2,1,14.05.2018.21.00,4.7
295.4,100299,1.5,-4.2,0.00584,0,0,0,281.1,0.2483,14.05.2018.21.00,4.46
294.6,100485,1.1,-3.9,0.00676,0,0,0,283.3,0.2925,14.05.2018.21.00,4.05
286,102492,2.6,-4,0.00882,0,0,0,273.2,1,14.05.2018.21.00,4.77
285.1,102356,2.4,-3,0.00838,0,0.1,0,273.2,1,14.05.2018.21.00,3.84
285.6,102379,2.3,-3.5,0.00849,0,0.1,0,273.2,1,14.05.2018.21.00,4.19
284.7,101860,1.2,-4.3,0.00688,0,0,0,273.2,1,14.05.2018.21.00,4.46
285.6,102383,2.2,-3.5,0.00855,0,0.1,0,273.2,1,14.05.2018.21.00,4.13
285.4,102399,2.7,-3.7,0.00866,0,0.1,0,273.2,1,14.05.2018.21.00,4.58
288.3,101551,0.8,-3.8,0.00738,0,0,0,283.2,0.2691,14.05.2018.21.00,3.88
291.5,100374,2.1,-3.5,0.00716,0,0.1,0,283.2,0.2624,14.05.2018.21.00,4.08
286.3,102468,3.3,-4,0.00921,0,2.3,0,273.2,1,14.05.2018.21.00,5.19
289,99444,2.2,-4.6,0.00729,0,0,0,282.8,0.2641,14.05.2018.21.00,5.1
286.5,102371,1.9,-3.9,0.00892,0,0.1,0,273.2,1,14.05.2018.21.00,4.34
285.3,101553,1.4,-6.7,0.00761,0,0,0,273.2,1,14.05.2018.21.00,6.84
286.4,102350,1.8,-4.4,0.00854,0,0,0,273.2,1,14.05.2018.21.00,4.75
285.3,102397,2.6,-3.9,0.00866,0,0.9,0,273.2,1,14.05.2018.21.00,4.69
286.7,102520,4.1,-2.7,0.00921,0,0.1,0,273.2,1,14.05.2018.21.00,4.91
288.9,99776,1.8,-4.3,0.00724,0,0,0,282.9,0.2632,14.05.2018.21.00,4.66
294.2,99721,1.5,-4.4,0.00546,0,0,0,280.3,0.2676,14.05.2018.21.00,4.65
296.1,100275,1.4,-4,0.00649,0,0,0,281.9,0.2593,14.05.2018.21.00,4.24
286.2,102338,1.8,-4.3,0.00843,0,0,0,273.2,1,14.05.2018.21.00,4.66
287.6,100146,1.8,-3.8,0.00718,0,0,0,283.4,0.2631,14.05.2018.21.00,4.2
286.1,102355,1.7,-3.7,0.00879,0,0.1,0,273.2,1,14.05.2018.21.00,4.07
285.4,102341,1.6,-1.9,0.00847,0,0,0,273.2,1,14.05.2018.21.00,2.48
285.3,101786,1.4,-5,0.00707,0,0,0,273.2,1,14.05.2018.21.00,5.19
292.5,100459,2.2,-3.5,0.0071,0,0,0,283.2,0.2613,14.05.2018.21.00,4.13
284.4,101822,0.8,-6.9,0.00727,0,0,0,273.2,1,14.05.2018.21.00,6.95
285.3,102386,3.3,-3.7,0.00844,0,0.1,0,273.2,1,14.05.2018.21.00,4.96
286.3,101321.5,2.9,-4,0.00891,0,0,0,273.2,1,14.05.2018.21.00,4.94
295.4,100257,1.6,-4.4,0.00689,0,0,0,282.4,0.2648,14.05.2018.21.00,4.68
292.8,100139,1.7,-4.4,0.00737,0,0,0,277.79999999999995,0.2655,14.05.2018.21.00,4.72
286.6,102468,3.8,-1.8,0.00933,0,0.5,0,273.2,1,14.05.2018.21.00,4.2
285,102362,2.8,-3.6,0.00835,0,0.1,0,273.2,1,14.05.2018.21.00,4.56
287.6,100303,2,-3.5,0.00719,0,0,0,283.3,0.2609,14.05.2018.21.00,4.03
285.4,101774,1.5,-7,0.00766,0,0,0,273.2,1,14.05.2018.21.00,7.16
285.9,102446,3.6,-2,0.0091,0,0.1,0,273.2,1,14.05.2018.21.00,4.12
286.04999999999995,102422,3.3,-4.5,0.00896,0,1.1,0,273.2,1,14.05.2018.21.00,5.58
286.2,102430,4.8,0.2,0.008135,0,0.3,0,273.2,1,14.05.2018.21.00,4.8
295.4,100414,1.6,-4.2,0.00731,0,0,0,283.1,0.2589,14.05.2018.21.00,4.49
285.6,102407,2.3,-4.8,0.00882,0,0.8,0,273.2,1,14.05.2018.21.00,5.32
286.7,102489,3.5,-3,0.00932,0,0.1,0,273.2,1,14.05.2018.21.00,4.61
286,102435,3.15,-4.3,0.009,0,0.9,0,273.2,1,14.05.2018.21.00,5.33
285.5,102408,2.8,-4.3,0.00878,0,1.7,0,273.2,1,14.05.2018.21.00,5.13
285.7,102420,2.5,-3.9,0.0088,0,0.8,0,273.2,1,14.05.2018.21.00,4.63
289.7,99692,2,-5,0.00694,0,0,0,282.6,0.2649,14.05.2018.21.00,5.39
286.8,102539,4.7,-1.7,0.00911,0,0,0,273.2,1,14.05.2018.21.00,5
286.8,102504,4.8,-1.7,0.00923,0,0.3,0,273.2,1,14.05.2018.21.00,5.09
294.6,100441,1.9,-4.1,0.00553,0,0,0,280.6,0.2662,14.05.2018.21.00,4.52
285.8,102434,2.2,-3.3,0.0089,0,0.6,0,273.2,1,14.05.2018.21.00,3.97
296.5,101365,2.7,-4.7,0.00706,0,0,0,283.3,0.2299,14.05.2018.21.00,5.42
293.6,101001,0.3,-6.3,0.00522,0,0,0,282.4,0.2764,14.05.2018.21.00,6.31
286.1,102424,4.4,-3.7,0.00901,0,0.1,0,273.2,1,14.05.2018.21.00,5.75
295.3,100313,1.6,-4.2,0.00739,0,0,0,283.7,0.2689,14.05.2018.21.00,4.49
284.9,102367,3.3,-4,0.00835,0,0.1,0,273.2,1,14.05.2018.21.00,5.19
285.9,102442,2.5,-4.2,0.00898,0,0.9,0,273.2,1,14.05.2018.21.00,4.89
299,101137,1.7,-3.1,0.00661,0,0,0,282.7,0.2352,14.05.2018.21.00,3.54
284.6,101886,0.5,-3.3,0.00644,0,0,0,273.2,1,14.05.2018.21.00,3.34
294.9,100125,1.2,-4.6,0.00785,0,0,0,282.9,0.2638,14.05.2018.21.00,4.75
287.1,102468,5,-1.1,0.00926,0,0.2,0,273.2,1,14.05.2018.21.00,5.12
294.7,102192.5,1.1,-3.9,0.00674,0,0,0,282.9,0.2868,14.05.2018.21.00,4.05
284.8,101917,1.1,-3.9666666666666663,0.0067,0,0,0,273.2,1,14.05.2018.21.00,4.12
286.6,102396,1.9,-4.033333333333333,0.00866,0,0,0,273.2,1,14.05.2018.21.00,4.46
295.4,100456,1.6,-4.1,0.00737,0,0.1,0,283.5,0.271,14.05.2018.21.00,4.4
295.4,100395,1.5,-4,0.00663,0,0,0,282.1,0.2624,14.05.2018.21.00,4.27
285.9,102448,2.2,-3.1,0.00863,0,0.4,0,273.2,1,14.05.2018.21.00,3.8
285.4,102406,3.3,-3.9,0.00869,0,1.4,0,273.2,1,14.05.2018.21.00,5.11
294.9,99974,1.1,-3.7,0.00639,0,0,0,281.4,0.2743,14.05.2018.21.00,3.86
296.7,101261,1.8,-3.6,0.0067,0,0,0,282.9,0.2699,14.05.2018.21.00,4.02
286.1,102459,2.6,-4.8,0.0091,0,2.4,0,273.2,1,14.05.2018.21.00,5.46
286,102447,4.1,-0.9,0.00914,0,0.2,0,273.2,1,14.05.2018.21.00,4.2
293.1,100197,1.7,-4,0.00714,0,0,0,283,0.2625,14.05.2018.21.00,4.35
286.4,102364,1.8,-4,0.00891,0,0,0,273.2,1,14.05.2018.21.00,4.39
286.5,102426,1.75,0.3,0.00906,0,0,0,273.2,1,14.05.2018.21.00,1.78
285.4,101557,1.7,-6.5,0.00764,0,0,0,273.2,1,14.05.2018.21.00,6.72
288.3,100648,1.5,-4,0.00727,0,0,0,283.7,0.274,14.05.2018.21.00,4.27
295.6,101251.5,2.3,-3.6,0.00663,0,0,0,282.6,0.262,14.05.2018.21.00,4.27
284.6,101855,1,-3.75,0.00681,0,0,0,273.2,1,14.05.2018.21.00,3.88
286.7,102511,3.3,-3.9,0.00907,0,0,0,273.2,1,14.05.2018.21.00,5.11
286.35,102495,3.2,-3.7,0.00896,0,0,0,273.2,1,14.05.2018.21.00,4.89
286,102345,1.1,-3.3,0.00857,0,0.2,0,273.2,1,14.05.2018.21.00,3.48
285.9,100466,2,-4.3,0.00734,0,0,0,283,0.2678,14.05.2018.21.00,4.74
286.3,102438,4.6,-0.1,0.00915,0,0,0,273.2,0.6338999999999999,14.05.2018.21.00,4.6
284.8,101918,0.9,-2.7,0.00617,0,0,0,273.2,1,14.05.2018.21.00,2.85
288.8,99448,2.3,-4.3,0.00727,0,0,0,282.9,0.2625,14.05.2018.21.00,4.88
285.4,102401,2.3,-4.1,0.00872,0,1.1,0,273.2,1,14.05.2018.21.00,4.7
285.9,102342,1.6,-2.5,0.00861,0,0.1,0,273.2,1,14.05.2018.21.00,2.97
287,100864,2.3,-4.5,0.00739,0,0,0,283.2,0.2608,14.05.2018.21.00,5.05
286.7,102539,4.1,-2.3,0.00915,0,0,0,273.2,1,14.05.2018.21.00,4.7
287.54999999999995,100135,0.6,-3.9,0.0066,0,0,0,281.7,0.2906,14.05.2018.21.00,3.95
288.4,101222,0.6,-4.3,0.0074,0,0.1,0,283.1,0.2703,14.05.2018.21.00,4.34
284.9,101899,0.9,-4.9,0.00664,0,0,0,278.15,1,14.05.2018.21.00,4.98
285,101842,1.4,-5.5,0.00717,0,0,0,273.2,1,14.05.2018.21.00,5.68
285.9,102452,2,-4.3,0.00903,0,2.4,0,273.2,1,14.05.2018.21.00,4.74
286.4,102408,1.9,-3.8,0.00863,0,0,0,273.2,1,14.05.2018.21.00,4.25
285.6,102439,4,-1,0.00891,0,0.1,0,273.2,1,14.05.2018.21.00,4.12
286.5,102416,1.9,-4.1,0.00863,0,0,0,273.2,1,14.05.2018.21.00,4.52
286.6,102458,4.3,-3.2,0.00926,0,0.3,0,277.45,1,14.05.2018.21.00,5.36
296.1,100474,1.5,-3.8,0.00635,0,0,0,281.7,0.2601,14.05.2018.21.00,4.09
285.4,102391,3,-3.5,0.00848,0,0.1,0,273.2,1,14.05.2018.21.00,4.61
295.6,100765,0.7,-3.1,0.00747,0,0,0,284.6,0.299,14.05.2018.21.00,3.18
286.7,102511,4.5,-2.7,0.0093,0,0.9,0,273.2,0.281,14.05.2018.21.00,5.25
289.8,101079,1.7,-2.7,0.00728,0,0.1,0,283.4,0.263,14.05.2018.21.00,3.19
284.5,101716,0.7,-7.1,0.00736,0,0,0,273.2,1,14.05.2018.21.00,7.13
286.1,102353,1.2,-4,0.00869,0,0.1,0,273.2,1,14.05.2018.21.00,4.18
285.8,102441,1.9,-3.1,0.00896,0,1.7,0,273.2,1,14.05.2018.21.00,3.64
286.6,102468,1.5,-2,0.00932,0,1,0,273.2,1,14.05.2018.21.00,2.5
284.7,101821,1.1,-6.7,0.00743,0,0,0,273.2,1,14.05.2018.21.00,6.79
286.7,102547,4.3,-1.9,0.00911,0,0,0,273.2,1,14.05.2018.21.00,4.7
285.9,102459,2.6,-3.8,0.0088,0,1.1,0,273.2,1,14.05.2018.21.00,4.6
286.7,102526,3.9,-2.9,0.0092,0,0,0,273.2,1,14.05.2018.21.00,4.86
285.7,102414,2.75,-4.1,0.00879,0,0.5,0,273.2,1,14.05.2018.21.00,4.94
291.2,100753,1.6,-3.7,0.00666,0,0,0,283.4,0.2743,14.05.2018.21.00,4.03
286,102475,2.2,-3.6,0.00869,0,0,0,273.2,1,14.05.2018.21.00,4.22
298.5,101340,2,-4.5,0.00692,0,0,0,273.2,0.2194,14.05.2018.21.00,4.92
284.9,101861,1.2,-4.8,0.00691,0,0,0,273.2,1,14.05.2018.21.00,4.95
286.8,102469,4.9,-1.6,0.0093,0,0.9,0,273.2,1,14.05.2018.21.00,5.15
294.7,100435,0.5,-3.6,0.00658,0,0,0,282.7,0.2935,14.05.2018.21.00,3.63
286.7,102471,3.7,-2.2,0.00928,0,1.1,0,273.2,1,14.05.2018.21.00,4.3
286,100467,1.2,-4.1,0.00677,0,0,0,284.2,0.2855,14.05.2018.21.00,4.27
285.3,102392,3.4,-3.6,0.0085,0,0.1,0,273.2,0.5236666666666666,14.05.2018.21.00,4.95
285.7,102370,2.2,-3.3,0.008575,0,0.1,0,273.2,0.7618333333333334,14.05.2018.21.00,3.97
285.9,102460,2.2,-3.4,0.00865,0,0.5,0,273.2,1,14.05.2018.21.00,4.05
285.6,102391,2.3,-3.3,0.00855,0,0,0,277.7,1,14.05.2018.21.00,4.02
293.4,101299,1.2,-6.3,0.00609,0,0,0,282.2,0.2699,14.05.2018.21.00,6.41
295.6,100382,1.4,-4.1,0.00708,0,0,0,282.9,0.2509,14.05.2018.21.00,4.33
293.5,100587,1.75,-3.9,0.00659,0,0,0,283.6,0.284,14.05.2018.21.00,4.27
289.5,102433,2.1,-3.7,0.00889,0,1.6,0,273.2,1,14.05.2018.21.00,4.25
285.5,102434,4.2,-1.7,0.00886,0,0.1,0,273.2,1,14.05.2018.21.00,4.53
285.4,102432,4.2,-0.2,0.0088,0,0.1,0,273.2,1,14.05.2018.21.00,4.2
286.7,102477,3.6,-2,0.00931,0,0.9,0,273.2,1,14.05.2018.21.00,4.12
284.9,101913,1.2,-4.7,0.00693,0,0,0,273.2,1,14.05.2018.21.00,4.85
285.8,102443,4.4,-0.4,0.009,0,0.2,0,273.2,1,14.05.2018.21.00,4.42
285.1,102380,3.5,-4,0.0084,0,0.1,0,273.2,1,14.05.2018.21.00,5.32
286.7,102471,4.2,-4.6,0.00932,0,1.6,0,273.2,1,14.05.2018.21.00,6.23
285.1,101882,1,-5.2,0.00682,0,0,0,273.2,1,14.05.2018.21.00,5.3
285.6,102410,3,-4.6,0.00884,0,0.6,0,277.04999999999995,1,14.05.2018.21.00,5.49
294.9,100173,1.9,-4.4,0.00587,0,0,0,280.9,0.2619,14.05.2018.21.00,4.79
286.1,102329,1.6,-4.1,0.00874,0,0,0,273.2,1,14.05.2018.21.00,4.4
285.8,102337,2.25,-2.5,0.00852,0,0.1,0,273.2,1,14.05.2018.21.00,3.36
286.1,102470,2.9,-4.5,0.00886,0,0.4,0,273.2,1,14.05.2018.21.00,5.35
284.8,101838,1.2,-4.9,0.00705,0,0,0,273.2,1,14.05.2018.21.00,5.04
285.5,102387,2.8999999999999995,-3.4,0.00849,0,0.1,0,273.2,1,14.05.2018.21.00,4.47
286.7,102494,4.6,-2.9,0.00935,0,1.5,0,273.2,1,14.05.2018.21.00,5.44
285.2,101844,1.5,-5.4,0.00717,0,0,0,273.2,1,14.05.2018.21.00,5.6
286,102431,2.2,-2.2,0.00868,0,0.1,0,273.2,1,14.05.2018.21.00,3.11
297.6,102396,0.8,-3.4,0.00713,0,0,0,283.2,0.1708,14.05.2018.21.00,3.49
286.2,102361,1.4,-4,0.00872,0,0,0,273.2,1,14.05.2018.21.00,4.24
286.2,102445,4.5,-0.2,0.0092,0,0.6,0,273.2,1,14.05.2018.21.00,4.5
286.2,102436,1.9,-3.6,0.00863,0,0,0,273.2,1,14.05.2018.21.00,4.07
286.1,102492,2.7,-3.9,0.00883,0,0.1,0,273.2,1,14.05.2018.21.00,4.74
286,102411,2.2,-2.8,0.00871,0,0.1,0,273.2,1,14.05.2018.21.00,3.56
295.8,101517,2.1,-4.9,0.00705,0,0,0,277.6,0.2108,14.05.2018.21.00,5.33
295,101462,0.6,-5.7,0.00504,0,0,0,282,0.277,14.05.2018.21.00,5.73
292.9,101914.5,1.1,-3.9,0.00669,0,0,0,282.8,0.2623,14.05.2018.21.00,4.05
285.6,102367,2.2,-3.3,0.00856,0,0.1,0,273.2,1,14.05.2018.21.00,3.97
285.4,101605,1.6,-5.1,0.00717,0,0,0,273.2,1,14.05.2018.21.00,5.35
286.6,102010,3.2,-3.9,0.00904,0,0,0,273.2,1,14.05.2018.21.00,5.04
286.65,102415,3.8,-3.5,0.00878,0,0.4,0,273.2,1,14.05.2018.21.00,5.17
286.7,102527,4.2,-2.5,0.00921,0,0.1,0,273.2,1,14.05.2018.21.00,4.89
285.9,102339,1.3,-2.6,0.00847,0,0,0,273.2,1,14.05.2018.21.00,2.91
286.6,102362,1.9,-4.4,0.00862,0,0,0,273.2,1,14.05.2018.21.00,4.79
285.9,102435,2.2,-2.8,0.00868,0,0.5,0,273.2,1,14.05.2018.21.00,3.56
295.4,100675,1.7,-3.5,0.00628,0,0,0,281.9,0.265,14.05.2018.21.00,3.89
287.4,101803,1,-2.9,0.00733,0,0,0,282.6,0.2511,14.05.2018.21.00,3.07
285.4,102428,4.8,-1.1,0.00875,0,0.1,0,273.2,1,14.05.2018.21.00,4.92
285.1,102390,3.2,-3.7,0.00853,0,0,0,273.2,1,14.05.2018.21.00,4.89
286.7,102501,4,-3.1,0.00916,0,0.1,0,273.2,1,14.05.2018.21.00,5.06
285.6,102412,2.4,-4.7,0.00885,0,1,0,273.2,1,14.05.2018.21.00,5.28
284.4,101558,1.4,-6.9,0.00712,0,0,0,273.2,1,14.05.2018.21.00,7.04
286.2,102337,1.8,-4.5,0.00845,0,0,0,273.2,1,14.05.2018.21.00,4.85
286,102196,1.7,-2.9,0.00867,0,0.1,0,273.2,1,14.05.2018.21.00,3.36
285.8,102430,2.2,-2.9,0.00893,0,1,0,273.2,1,14.05.2018.21.00,3.64
286.6,102451,3.7,-2.7,0.00928,0,1.1,0,273.2,1,14.05.2018.21.00,4.58
286.7,100187,2.6,-3.8,0.00737,0,0.1,0,283.2,0.2655,14.05.2018.21.00,4.6
286.5,102383,1.8,-3.9,0.007005,0,0.1,0,273.2,1,14.05.2018.21.00,4.3
289.4,99826,1.6,-4.8,0.00664,0,0,0,282.4,0.2636,14.05.2018.21.00,5.06
284.7,101899,0.8,-4.2,0.00658,0,0,0,273.2,1,14.05.2018.21.00,4.28
286.8,102515,4.5,-2,0.00922,0,0.2,0,273.2,1,14.05.2018.21.00,4.92
284.9,102351,2.4,-2.8,0.00831,0,0,0,273.2,1,14.05.2018.21.00,3.69
285.8,102385,2,-3.4,0.00869,0,0.1,0,273.2,1,14.05.2018.21.00,3.94
285.1,101719,1.1,-5.6,0.00717,0,0,0,273.2,1,14.05.2018.21.00,5.71
286.8,102517,3.6,-3.6,0.00913,0,0,0,273.2,1,14.05.2018.21.00,5.09
286.8,102532,4,-2.7,0.00919,0,0,0,273.2,1,14.05.2018.21.00,4.83
292.2,99942,1.5,-1.75,0.00672,0,0,0,282.2,0.2639,14.05.2018.21.00,2.3
286.3,102453,4.4,-0.8,0.00926,0,0.4,0,273.2,1,14.05.2018.21.00,4.47
286.2,102452,2.5,-4.5,0.00908,0,0.3,0,273.2,1,14.05.2018.21.00,5.15
295.8,100530,1.5,-3.3,0.00912,0,0,0,281.6,0.2638,14.05.2018.21.00,3.62
286.8,102518,3.8,-3.3,0.00916,0,0,0,273.2,1,14.05.2018.21.00,5.03
285.1,101897,1.1,-5.4,0.00691,0,0,0,273.2,1,14.05.2018.21.00,5.51
286.8,102534,1.1,-2.1,0.00919,0,0.1,0,278.15,1,14.05.2018.21.00,2.37
290.6,101001,1.1,-3.4,0.00722,0,0.1,0,283.1,0.2637,14.05.2018.21.00,3.57
286.8,102495,4.7,-1.9,0.00927,0,0.6,0,273.2,1,14.05.2018.21.00,5.07
287.6,101283,2.9,-4.2,0.00755,0,0,0,283.6,0.2594,14.05.2018.21.00,5.1
294.4,100524,1.7,-4,0.00546,0,0,0,278.4,0.2697,14.05.2018.21.00,4.35
285.7,102421,2.4,-3.9,0.00886,0,1.3,0,273.2,1,14.05.2018.21.00,4.58
285.6,102397,2.6,-3.3,0.00857,0,0,0,273.2,1,14.05.2018.21.00,4.2
286.5,102442,4.6,-4.1,0.00917,0,0.8,0,273.2,1,14.05.2018.21.00,6.16
287.2,102461,4.8,-1,0.00926,0,0.3,0,273.2,1,14.05.2018.21.00,4.9
287.2,99555,2.5,-4.4,0.00731,0,0,0,282.8,0.2648,14.05.2018.21.00,5.06
294.6,100816,1.9,-4.2,0.00587,0,0,0,281.1,0.2657,14.05.2018.21.00,4.61
285.8,102359,1.9,-3.1,0.00869,0,0.1,0,273.2,1,14.05.2018.21.00,3.64
286.6,102396,1.9,-4,0.008539999999999999,0,0,0,273.2,1,14.05.2018.21.00,4.43
285.1,102373,3.4000000000000004,-3.9,0.00839,0,0.2,0,273.2,1,14.05.2018.21.00,5.17
286.7,102436,4.9,-0.3,0.00911,0,0.2,0,273.2,1,14.05.2018.21.00,4.91
285.8,102358,2,-3.3,0.00871,0,0.1,0,273.2,1,14.05.2018.21.00,3.86
286.5,102407,1.8,-4.1,0.00864,0,0,0,273.2,1,14.05.2018.21.00,4.48
295.3,100675,1.6,-3.6,0.0065,0,0,0,282,0.2645,14.05.2018.21.00,3.94
285.9,102352,2,-3.8499999999999996,0.00873,0,0,0,282.7,1,14.05.2018.21.00,4.34
296.5,101264,2.3,-4.1,0.00699,0,0,0,283.4,0.2639,14.05.2018.21.00,4.7
